Date,Open,High,Low,Close,Volume,Symbol
,BVH.VN,BVH.VN,BVH.VN,BVH.VN,BVH.VN,
2025-08-28,59800.0,60500.0,58800.0,60500.0,576656,BVH
2025-08-29,61200.0,61200.0,57500.0,58900.0,724301,BVH
2025-09-03,58100.0,59700.0,58100.0,58400.0,383193,BVH
2025-09-04,58400.0,60600.0,58400.0,60500.0,569408,BVH
2025-09-05,61100.0,61100.0,58500.0,58500.0,736263,BVH
2025-09-08,58800.0,58800.0,56900.0,56900.0,688832,BVH
2025-09-09,56600.0,57100.0,56000.0,56800.0,289793,BVH
2025-09-10,56800.0,58200.0,56800.0,57300.0,213589,BVH
2025-09-11,57300.0,57800.0,55800.0,57700.0,405951,BVH
2025-09-12,58200.0,58600.0,57500.0,57700.0,319813,BVH
2025-09-15,57700.0,59300.0,57700.0,59300.0,350969,BVH
2025-09-16,59500.0,59500.0,58200.0,58400.0,345218,BVH
2025-09-17,58100.0,60900.0,58100.0,59500.0,830987,BVH
2025-09-18,60000.0,60000.0,58500.0,58700.0,206256,BVH
2025-09-19,59200.0,59200.0,57900.0,57900.0,400848,BVH
2025-09-22,57500.0,57700.0,56200.0,56500.0,351771,BVH
2025-09-23,56500.0,56900.0,56000.0,56000.0,167902,BVH
2025-09-24,56000.0,56700.0,55000.0,56500.0,320170,BVH
2025-09-25,56600.0,57000.0,56100.0,56500.0,156197,BVH
2025-09-26,56500.0,57200.0,56300.0,56500.0,263441,BVH
2025-09-29,56700.0,56700.0,55600.0,56200.0,209081,BVH
2025-09-30,56000.0,56400.0,54700.0,55300.0,361081,BVH
2025-10-01,55300.0,55500.0,54900.0,54900.0,164674,BVH
2025-10-02,55000.0,55500.0,54100.0,54100.0,180707,BVH
2025-10-03,53700.0,54100.0,52900.0,53000.0,236738,BVH
2025-10-06,53800.0,54500.0,53500.0,54500.0,248353,BVH
2025-10-07,54400.0,54600.0,53300.0,53400.0,443911,BVH
2025-10-08,54400.0,54900.0,53800.0,54800.0,241070,BVH
2025-10-09,54400.0,55200.0,54400.0,55100.0,178877,BVH
2025-10-10,55200.0,55200.0,54000.0,54500.0,397143,BVH
2025-10-13,54400.0,54400.0,52400.0,52800.0,551232,BVH
2025-10-14,53100.0,53600.0,51700.0,52000.0,817785,BVH
2025-10-15,52000.0,52000.0,50500.0,51000.0,726195,BVH
2025-10-16,51000.0,51400.0,49000.0,51400.0,363662,BVH
2025-10-17,51900.0,51900.0,50100.0,50500.0,314900,BVH
2025-10-20,50400.0,50700.0,47100.0,47100.0,636227,BVH
2025-10-21,47500.0,49000.0,47300.0,49000.0,508992,BVH
2025-10-22,49500.0,49700.0,48400.0,49300.0,144642,BVH
2025-10-23,49300.0,49500.0,49100.0,49400.0,87924,BVH
2025-10-24,49400.0,49500.0,48250.0,48750.0,307595,BVH
2025-10-27,48750.0,50600.0,48750.0,49800.0,272260,BVH
2025-10-28,49800.0,49950.0,49300.0,49900.0,164772,BVH
2025-10-29,50000.0,50900.0,49850.0,50200.0,344375,BVH
2025-10-30,50200.0,50800.0,50100.0,50600.0,219440,BVH
2025-10-31,51300.0,52400.0,50700.0,50800.0,734849,BVH
2025-11-03,51400.0,54300.0,50900.0,54300.0,878974,BVH
2025-11-04,54900.0,55200.0,51700.0,54300.0,1017415,BVH
2025-11-05,54100.0,55900.0,53600.0,54500.0,836379,BVH
2025-11-06,55100.0,55100.0,53200.0,54100.0,348230,BVH
2025-11-07,54100.0,54400.0,51800.0,52000.0,466773,BVH
2025-11-10,52100.0,54100.0,52000.0,53000.0,368141,BVH
2025-11-11,53500.0,54100.0,53100.0,53400.0,281667,BVH
2025-11-12,53400.0,56300.0,53100.0,56000.0,829117,BVH
2025-11-13,56800.0,56800.0,55100.0,56000.0,452252,BVH
2025-11-14,54500.0,56100.0,54500.0,55300.0,531259,BVH
2025-11-17,55800.0,55800.0,54000.0,54100.0,441021,BVH
2025-11-18,54100.0,54200.0,53300.0,54200.0,405234,BVH
2025-11-19,54100.0,55100.0,54100.0,54200.0,329011,BVH
2025-11-20,54200.0,55700.0,54200.0,55300.0,749239,BVH
2025-11-21,54700.0,55300.0,53000.0,54100.0,467666,BVH
2025-11-24,54100.0,54200.0,53100.0,53200.0,200214,BVH
2025-11-25,53200.0,53200.0,51900.0,51900.0,349624,BVH
2025-11-26,52300.0,52300.0,51600.0,51900.0,164020,BVH
2025-11-27,52500.0,52900.0,52000.0,52900.0,151923,BVH
2025-11-28,52900.0,53000.0,52000.0,52100.0,156685,BVH
2025-12-01,52100.0,52200.0,51500.0,51500.0,203266,BVH
2025-12-02,51400.0,52300.0,50400.0,51700.0,497220,BVH
2025-12-03,51800.0,53400.0,51800.0,53400.0,389929,BVH
2025-12-04,53500.0,53500.0,52700.0,52800.0,348136,BVH
2025-12-05,53200.0,53200.0,51900.0,52000.0,386885,BVH
2025-12-08,52000.0,55600.0,52000.0,55600.0,1284191,BVH
2025-12-09,56500.0,57000.0,54200.0,55000.0,856478,BVH
2025-12-10,55400.0,55400.0,53100.0,54300.0,553503,BVH
2025-12-11,54200.0,55300.0,53400.0,54600.0,501787,BVH
2025-12-12,54600.0,54800.0,52000.0,52000.0,578695,BVH
2025-12-15,51900.0,53000.0,51600.0,52700.0,304434,BVH
2025-12-16,52600.0,53600.0,51000.0,53400.0,446971,BVH
2025-12-17,53200.0,54400.0,53000.0,53400.0,347600,BVH
2025-12-18,53500.0,54200.0,53200.0,53400.0,292312,BVH
2025-12-19,53400.0,54100.0,52300.0,54000.0,340173,BVH
2025-12-22,54000.0,56000.0,53700.0,56000.0,828592,BVH
2025-12-23,55900.0,57100.0,54800.0,56000.0,585427,BVH
2025-12-24,56000.0,56000.0,54500.0,56000.0,443724,BVH
2025-12-25,56000.0,56000.0,54600.0,55300.0,380780,BVH
2025-12-26,54500.0,55900.0,52800.0,55900.0,715676,BVH
2025-12-29,55900.0,59800.0,55500.0,59800.0,1309486,BVH
2025-12-30,60000.0,60000.0,58200.0,59400.0,453403,BVH
2025-12-31,59100.0,59500.0,56800.0,56800.0,625757,BVH
2026-01-05,56900.0,59000.0,56200.0,57300.0,602164,BVH
2026-01-06,57300.0,61300.0,57300.0,61300.0,922850,BVH
2026-01-07,63000.0,65500.0,63000.0,65500.0,1795658,BVH
2026-01-08,70000.0,70000.0,66000.0,66200.0,3024709,BVH
2026-01-09,69000.0,69400.0,66600.0,67500.0,1865201,BVH
2026-01-12,67900.0,70000.0,64100.0,66000.0,1806927,BVH
2026-01-13,65100.0,68000.0,64800.0,67900.0,1211896,BVH
2026-01-14,68600.0,72000.0,67200.0,68500.0,2488767,BVH
2026-01-15,68700.0,73200.0,67300.0,73200.0,2114466,BVH
2026-01-16,78000.0,78000.0,73500.0,73700.0,2963978,BVH
2026-01-19,73700.0,73700.0,70200.0,71300.0,1371408,BVH
2026-01-20,72000.0,75900.0,70800.0,73000.0,1700449,BVH
2026-01-21,71300.0,75400.0,71300.0,73900.0,1274047,BVH
2026-01-22,74800.0,78500.0,73000.0,76000.0,1647086,BVH
2026-01-23,75200.0,75200.0,72100.0,72600.0,1250218,BVH
2026-01-26,71100.0,71100.0,67600.0,67800.0,1940405,BVH
2026-01-27,68300.0,70800.0,66900.0,69000.0,1370504,BVH
2026-01-28,70200.0,70400.0,67400.0,68800.0,965691,BVH
2026-01-29,68800.0,69300.0,66600.0,69100.0,749583,BVH
2026-01-30,69300.0,71000.0,68500.0,69800.0,708549,BVH
2026-02-02,69800.0,74600.0,69800.0,74600.0,1686278,BVH
2026-02-03,75000.0,79800.0,73000.0,79800.0,1989668,BVH
2026-02-04,79900.0,84500.0,79000.0,82000.0,1947054,BVH
2026-02-05,81400.0,82700.0,79100.0,79500.0,976065,BVH
2026-02-06,77500.0,82000.0,75200.0,78000.0,1733264,BVH
2026-02-09,77900.0,79000.0,76000.0,76500.0,526179,BVH
2026-02-10,77800.0,79200.0,72000.0,74900.0,1153479,BVH
2026-02-11,75000.0,80000.0,73500.0,78300.0,1021569,BVH
2026-02-12,79000.0,79300.0,76300.0,76600.0,394963,BVH
2026-02-13,77100.0,77100.0,74000.0,76000.0,647157,BVH
2026-02-23,77000.0,81300.0,76800.0,81300.0,837545,BVH
2026-02-24,83600.0,84000.0,82000.0,84000.0,722600,BVH
2026-02-25,84400.0,87400.0,79500.0,86000.0,1184494,BVH
2026-02-26,85100.0,85500.0,81900.0,84000.0,614534,BVH
2026-02-27,83900.0,84200.0,80000.0,81100.0,976926,BVH
2026-03-02,79700.0,85000.0,79500.0,82100.0,799730,BVH
2026-03-03,82000.0,84700.0,81300.0,81600.0,590659,BVH
2026-03-04,81600.0,82100.0,75900.0,80000.0,1458633,BVH
2026-03-05,80100.0,81500.0,76000.0,76000.0,669380,BVH
2026-03-06,74700.0,77400.0,74000.0,76600.0,980511,BVH
2026-03-09,71400.0,73900.0,71300.0,71300.0,502377,BVH
2026-03-10,73800.0,74700.0,70900.0,71300.0,1030699,BVH
2026-03-11,71000.0,75500.0,70500.0,74500.0,600241,BVH
2026-03-12,74400.0,78000.0,72300.0,72300.0,789516,BVH
2026-03-13,72400.0,74400.0,71300.0,72700.0,556248,BVH
2026-03-16,73400.0,74400.0,71900.0,72000.0,320467,BVH
2026-03-17,72900.0,75700.0,72900.0,75700.0,555606,BVH
2026-03-18,76700.0,76700.0,72400.0,75200.0,490695,BVH
2026-03-19,73700.0,75500.0,73200.0,74400.0,467333,BVH
2026-03-20,73900.0,77600.0,73900.0,76000.0,909460,BVH
2026-03-23,75800.0,76500.0,72600.0,75100.0,453700,BVH
2026-03-24,76500.0,80300.0,75400.0,80300.0,1677405,BVH
2026-03-25,81000.0,85900.0,80600.0,85900.0,1538383,BVH
2026-03-26,85700.0,85700.0,81500.0,81500.0,804839,BVH
2026-03-27,81500.0,84000.0,81000.0,84000.0,440098,BVH
2026-03-30,81800.0,86500.0,81400.0,84500.0,764846,BVH
2026-03-31,84000.0,85000.0,81700.0,82500.0,460925,BVH
2026-04-01,84800.0,84800.0,81900.0,83800.0,392175,BVH
2026-04-02,83800.0,88500.0,81500.0,82500.0,1412273,BVH
2026-04-03,83500.0,85300.0,78000.0,85000.0,865986,BVH
2026-04-06,85000.0,85100.0,81200.0,81200.0,349382,BVH
2026-04-07,81000.0,81900.0,77800.0,79900.0,621766,BVH
2026-04-08,81500.0,83500.0,79700.0,83500.0,508516,BVH
2026-04-09,82600.0,83000.0,79500.0,79800.0,577248,BVH
2026-04-10,78500.0,80200.0,75300.0,76400.0,1601564,BVH
2026-04-13,77300.0,77300.0,75100.0,75100.0,544209,BVH
2026-04-14,75600.0,77100.0,75100.0,75200.0,390923,BVH
2026-04-15,76000.0,76400.0,73900.0,74000.0,583558,BVH
2026-04-16,73500.0,74300.0,70900.0,73500.0,1735875,BVH
2026-04-17,73900.0,74100.0,72400.0,72600.0,496439,BVH
2026-04-20,72900.0,73900.0,71900.0,72300.0,451149,BVH
2026-04-21,72700.0,72900.0,71200.0,71200.0,370056,BVH
2026-04-22,71200.0,72300.0,70600.0,70800.0,437293,BVH
2026-04-23,70800.0,71500.0,67300.0,71000.0,1022232,BVH
2026-04-24,71200.0,72600.0,70800.0,71800.0,493063,BVH
2026-04-28,71800.0,72000.0,69500.0,71000.0,590679,BVH
2026-04-29,70100.0,70900.0,69200.0,70500.0,484325,BVH
2026-05-04,70100.0,72000.0,70100.0,70200.0,486677,BVH
2026-05-05,70200.0,70800.0,68300.0,69200.0,667312,BVH
2026-05-06,69500.0,69800.0,68300.0,68500.0,611691,BVH
2026-05-07,68200.0,69400.0,67200.0,67200.0,948074,BVH
2026-05-08,68500.0,68500.0,65100.0,66000.0,1408383,BVH
