Date,Open,High,Low,Close,Volume,Symbol
,FPT.VN,FPT.VN,FPT.VN,FPT.VN,FPT.VN,
2026-03-12,78800.0,79200.0,77500.0,77700.0,12963150,FPT
2026-03-13,77100.0,78500.0,76300.0,77000.0,10653110,FPT
2026-03-16,77100.0,79300.0,77100.0,78200.0,9341615,FPT
2026-03-17,79400.0,81300.0,79100.0,79400.0,11106410,FPT
2026-03-18,80000.0,80200.0,78100.0,78600.0,7413932,FPT
2026-03-19,77700.0,77800.0,76600.0,76800.0,11647250,FPT
2026-03-20,76500.0,76500.0,73600.0,74600.0,23144380,FPT
2026-03-23,73700.0,76100.0,71600.0,73100.0,13134310,FPT
2026-03-24,75500.0,75900.0,74100.0,75400.0,6405113,FPT
2026-03-25,76200.0,77000.0,75600.0,77000.0,8070339,FPT
2026-03-26,77000.0,77000.0,74200.0,74200.0,10733690,FPT
2026-03-27,74500.0,76300.0,74000.0,76100.0,9394756,FPT
2026-03-30,74400.0,75200.0,73500.0,74000.0,8975443,FPT
2026-03-31,74900.0,75500.0,74400.0,74700.0,7076062,FPT
2026-04-01,75900.0,76300.0,75000.0,75300.0,9410063,FPT
2026-04-02,75200.0,75200.0,74200.0,74700.0,6094543,FPT
2026-04-03,74700.0,75500.0,73900.0,74000.0,6387168,FPT
2026-04-06,74000.0,74500.0,73500.0,73900.0,4641686,FPT
2026-04-07,74500.0,74500.0,73800.0,74000.0,5100228,FPT
2026-04-08,76000.0,79100.0,75100.0,79100.0,16601460,FPT
2026-04-09,79100.0,79200.0,78100.0,78300.0,6525834,FPT
2026-04-10,78600.0,79000.0,77300.0,77700.0,6129666,FPT
2026-04-13,76900.0,77000.0,75900.0,76000.0,9925620,FPT
2026-04-14,77000.0,77200.0,76000.0,76200.0,7139383,FPT
2026-04-15,76900.0,77000.0,75000.0,75100.0,11826770,FPT
2026-04-16,75600.0,75600.0,74000.0,74100.0,12546610,FPT
2026-04-17,75000.0,78000.0,74900.0,76000.0,12728570,FPT
2026-04-20,76300.0,77000.0,76100.0,76900.0,6906174,FPT
2026-04-21,77000.0,77400.0,75100.0,75100.0,8314892,FPT
2026-04-22,75500.0,75500.0,74100.0,74600.0,8290827,FPT
2026-04-23,75000.0,76000.0,74100.0,74300.0,8007390,FPT
2026-04-24,74000.0,74100.0,73200.0,73400.0,11318020,FPT
2026-04-28,73400.0,74400.0,72900.0,74400.0,9871203,FPT
2026-04-29,73400.0,75500.0,73400.0,75500.0,10728560,FPT
2026-05-04,74900.0,75100.0,73600.0,73700.0,10065980,FPT
2026-05-05,73700.0,74500.0,72800.0,74300.0,13115660,FPT
2026-05-06,74200.0,74200.0,73000.0,73300.0,11186400,FPT
2026-05-07,73900.0,74300.0,73000.0,73000.0,10993620,FPT
2026-05-08,73200.0,73300.0,71900.0,71900.0,16211520,FPT
